sex,max_boulder,exp,pullup,pushup,height (cm),weight (kg),span (cm),BMI,APE,pullup_ratio,gender,top_or_bottom
1,7,1,20.0,50.0,175.0,72.0,177.0,23.510204081632654,1.0114285714285713,1.2777777777777777,Male,Bottom
1,7,1,10.0,10.0,178.0,76.0,175.0,23.98687034465345,0.9831460674157303,1.131578947368421,Male,Bottom
1,5,1,15.0,25.0,175.0,63.0,176.0,20.571428571428573,1.0057142857142858,1.2380952380952381,Male,Bottom
1,5,1,10.0,30.0,164.0,65.0,168.0,24.167162403331353,1.024390243902439,1.1538461538461537,Male,Bottom
1,4,1,12.0,20.0,180.0,63.5,175.0,19.598765432098766,0.9722222222222222,1.188976377952756,Male,Bottom
1,10,2,30.0,40.0,180.0,70.0,180.0,21.604938271604937,1.0,1.4285714285714286,Male,Top
1,4,0,13.0,25.0,173.0,67.0,176.0,22.386314277122523,1.0173410404624277,1.1940298507462686,Male,Bottom
1,6,4,18.0,20.0,180.0,72.0,185.0,22.22222222222222,1.0277777777777777,1.25,Male,Bottom
1,4,0,15.0,35.0,170.0,70.0,170.0,24.221453287197235,1.0,1.2142857142857142,Male,Bottom
1,0,0,25.0,35.0,170.0,66.0,170.0,22.837370242214536,1.0,1.378787878787879,Male,
1,6,1,15.0,43.0,188.0,80.0,191.0,22.634676324128566,1.0159574468085106,1.1875,Male,Bottom
1,4,0,5.0,20.0,167.64,60.328,169.0,21.46661777253766,1.0081126222858507,1.0828802546081422,Male,Bottom
1,5,0,13.0,30.0,178.0,77.0,178.0,24.302487059714682,1.0,1.1688311688311688,Male,Bottom
1,4,0,15.0,50.0,183.0,68.3,186.0,20.39475648720475,1.0163934426229508,1.219619326500732,Male,Bottom
1,9,2,18.0,20.0,173.0,60.0,175.0,20.04744562130375,1.0115606936416186,1.3,Male,Top
0,4,6,1.0,15.0,169.0,65.0,168.0,22.758306781975424,0.9940828402366864,1.0153846153846153,Female,Bottom
1,10,1,23.0,35.0,175.0,57.0,175.0,18.612244897959183,1.0,1.4035087719298245,Male,Top
1,7,4,25.0,30.0,178.0,60.0,178.0,18.93700290367378,1.0,1.4166666666666667,Male,Bottom
1,7,3,20.0,25.0,180.0,73.0,183.0,22.530864197530864,1.0166666666666666,1.273972602739726,Male,Bottom
1,4,0,15.0,50.0,185.0,82.0,188.0,23.959094229364496,1.0162162162162163,1.1829268292682926,Male,Bottom
1,4,1,9.0,20.0,179.0,82.0,182.0,25.592209980961893,1.0167597765363128,1.1097560975609757,Male,Bottom
1,4,0,14.0,35.0,185.3,87.0,188.0,25.337771423595402,1.0145709660010793,1.160919540229885,Male,Bottom
1,4,0,12.0,20.0,178.0,68.0,178.0,21.461936624163616,1.0,1.1764705882352942,Male,Bottom
1,6,3,25.0,30.0,182.0,70.0,190.5,21.132713440405748,1.0467032967032968,1.3571428571428572,Male,Bottom
1,3,1,6.0,10.0,170.0,68.0,170.0,23.529411764705884,1.0,1.088235294117647,Male,Bottom
1,5,0,15.0,20.0,192.0,75.0,198.0,20.345052083333332,1.03125,1.2,Male,Bottom
0,7,2,20.0,30.0,160.0,45.0,161.0,17.578124999999996,1.00625,1.4444444444444444,Female,Bottom
1,11,6,30.0,70.0,178.0,70.0,187.0,22.093170054286073,1.050561797752809,1.4285714285714286,Male,Top
0,4,6,0.0,0.0,172.0,62.0,175.0,20.9572742022715,1.0174418604651163,1.0,Female,Bottom
1,4,0,9.0,50.0,173.0,73.0,182.0,24.3910588392529,1.0520231213872833,1.1232876712328768,Male,Bottom
1,3,0,17.0,43.0,172.72,55.0,177.8,18.436455558032222,1.0294117647058825,1.309090909090909,Male,Bottom
1,5,1,30.0,150.0,110.0,60.0,110.0,49.58677685950413,1.0,1.5,Male,Bottom
1,5,1,15.0,25.0,180.0,68.0,182.0,20.98765432098765,1.011111111111111,1.2205882352941178,Male,Bottom
1,8,2,27.0,120.0,182.0,76.0,200.0,22.944088878154812,1.098901098901099,1.355263157894737,Male,Top
1,8,5,15.0,25.0,186.0,74.0,191.0,21.389756041160826,1.0268817204301075,1.2027027027027026,Male,Top
1,1,2,5.0,10.0,187.0,80.0,182.0,22.877405702193368,0.9732620320855615,1.0625,Male,Bottom
0,7,6,15.0,12.0,165.0,52.0,172.0,19.100091827364558,1.0424242424242425,1.2884615384615385,Female,Bottom
1,4,0,18.0,30.0,182.0,78.0,193.0,23.54788069073783,1.0604395604395604,1.2307692307692308,Male,Bottom
1,7,4,15.0,20.0,190.0,77.0,200.0,21.329639889196677,1.0526315789473684,1.1948051948051948,Male,Bottom
1,6,1,20.0,40.0,182.0,78.0,188.0,23.54788069073783,1.032967032967033,1.2564102564102564,Male,Bottom
1,6,1,12.0,10.0,182.0,84.0,193.0,25.359256128486894,1.0604395604395604,1.1428571428571428,Male,Bottom
1,7,2,23.0,85.0,185.0,77.0,189.0,22.498173849525198,1.0216216216216216,1.2987012987012987,Male,Bottom
1,10,2,22.0,40.0,174.0,59.0,177.0,19.487382745408905,1.0172413793103448,1.3728813559322033,Male,Top
1,4,1,10.0,20.0,180.0,71.0,180.0,21.91358024691358,1.0,1.1408450704225352,Male,Bottom
1,1,1,15.0,15.0,177.0,78.0,180.0,24.897060231734173,1.0169491525423728,1.1923076923076923,Male,Bottom
0,2,1,1.0,20.0,158.75,58.96,155.0,23.39537479074958,0.9763779527559056,1.0169606512890095,Female,Bottom
1,5,6,70.0,30.0,172.0,65.0,182.0,21.971335857220122,1.058139534883721,2.076923076923077,Male,Bottom
1,6,6,25.0,45.0,176.0,76.0,177.0,24.535123966942148,1.0056818181818181,1.3289473684210527,Male,Bottom
1,3,1,13.0,30.0,181.0,68.0,181.0,20.756387167668876,1.0,1.1911764705882353,Male,Bottom
1,10,4,10.0,30.0,165.0,63.0,165.0,23.140495867768596,1.0,1.1587301587301588,Male,Top
1,8,4,15.0,25.0,172.0,53.0,172.0,17.915089237425637,1.0,1.2830188679245282,Male,Top
1,3,1,20.0,30.0,180.0,63.5,181.0,19.598765432098766,1.0055555555555555,1.31496062992126,Male,Bottom
1,8,1,30.0,55.0,201.1,89.0,186.0,22.0072544812581,0.9249129786176032,1.3370786516853932,Male,Top
1,8,6,17.0,30.0,186.0,67.0,191.0,19.366400739969936,1.0268817204301075,1.2537313432835822,Male,Top
1,7,3,21.0,20.0,187.0,63.0,190.0,18.015956990477278,1.0160427807486632,1.3333333333333333,Male,Bottom
1,11,4,25.0,30.0,173.0,68.0,173.0,22.720438370810918,1.0,1.3676470588235294,Male,Top
1,8,6,12.0,20.0,181.0,75.0,180.0,22.89307408198773,0.994475138121547,1.16,Male,Top
1,4,4,25.0,40.0,175.0,65.0,175.0,21.224489795918366,1.0,1.3846153846153846,Male,Bottom
0,1,6,2.0,6.0,165.1,68.492392,165.1,25.12743666907452,1.0,1.0292003234461427,Female,Bottom
0,5,4,15.0,30.0,162.56,56.699,162.56,21.455963322082894,1.0,1.2645549304220534,Female,Bottom
1,8,6,18.0,70.0,177.8,70.30676,187.96,22.239937949263652,1.0571428571428572,1.2560209004084386,Male,Top
1,7,6,15.0,35.0,172.72,74.84268,182.88,25.087886248436856,1.0588235294117647,1.200420401834889,Male,Bottom
0,7,4,5.0,7.0,172.72,64.410064,177.8,21.590786953200205,1.0294117647058825,1.0776276204290063,Female,Bottom
0,6,5,8.0,7.0,186.69,64.863656,193.04,18.61055446855213,1.034013605442177,1.1233356318983931,Female,Bottom
0,7,5,12.0,22.0,175.26,63.50288,177.8,20.674156870262912,1.0144927536231885,1.188967807444324,Female,Bottom
1,11,5,18.0,22.0,181.61,74.84268,189.23,22.69184527610583,1.0419580419580419,1.2405044822018667,Male,Top
0,7,6,13.0,16.0,165.1,52.16308,164.465,19.13678951618258,0.9961538461538462,1.2492184127164272,Female,Bottom
0,3,5,0.0,0.0,170.18,61.688512,162.56,21.300375325188163,0.9552238805970149,1.0,Female,Bottom
1,7,3,14.0,26.0,172.72,68.0388,172.72,22.807169316760774,1.0,1.2057649458838193,Male,Bottom
0,7,6,14.0,35.0,165.1,58.059776,172.72,21.300078765838002,1.0461538461538462,1.2411307959576006,Female,Bottom
1,4,4,16.0,27.0,185.42,76.657048,185.42,22.29661513179285,1.0,1.2087218385972807,Male,Bottom
1,5,3,19.0,29.0,185.42,71.667536,185.42,20.845356158717575,1.0,1.2651130631866567,Male,Bottom
1,9,6,13.0,17.0,175.26,67.131616,182.88,21.85553726284936,1.0434782608695652,1.1936494423134398,Male,Top
1,6,4,13.0,30.0,177.8,74.84268,185.42,23.67477265566776,1.0428571428571427,1.173697681590237,Male,Bottom
1,7,6,14.0,36.0,179.07,70.760352,179.07,22.067051950612125,1.0,1.1978509095036725,Male,Bottom
1,5,4,9.0,19.0,182.88,81.64656,185.42,24.41211826868098,1.0138888888888888,1.110231221009189,Male,Bottom
1,7,3,15.0,19.0,167.64,61.688512,170.18,21.950731137458604,1.0151515151515154,1.2431571051673285,Male,Bottom
0,3,1,3.0,10.0,160.02,58.059776,165.1,22.673931162929094,1.0317460317460316,1.0516708848480574,Female,Bottom
1,7,5,6.0,21.0,180.34,88.45044,190.5,27.196678475880258,1.056338028169014,1.0678345975441161,Male,Bottom
1,4,3,12.0,21.0,177.8,74.84268,165.1,23.67477265566776,0.9285714285714285,1.160336321467911,Male,Bottom
1,14,6,16.0,35.0,177.8,70.30676,185.42,22.239937949263652,1.0428571428571427,1.22757413369639,Male,Top
0,9,6,12.0,22.0,157.48,54.43104,157.48,21.948043896087793,1.0,1.2204624420183776,Female,Top
0,1,4,8.0,15.0,160.02,56.699,157.48,22.142510901297943,0.984126984126984,1.1410959628917619,Female,Bottom
1,9,5,15.0,20.0,170.18,61.23492,177.8,21.14375491838531,1.0447761194029852,1.2449582689093086,Male,Top
1,6,6,12.0,25.0,156.21,70.30676,192.024,28.8123989560161,1.2292682926829268,1.1706806002722925,Male,Bottom
0,9,4,14.0,26.0,157.48,49.89512,154.94,20.119040238080476,0.9838709677419355,1.2805885625688445,Female,Top
1,6,6,11.0,33.0,175.26,72.57472,182.88,23.627607851729042,1.0434782608695652,1.1515679288876346,Male,Bottom
1,8,3,16.0,30.0,172.72,69.399576,170.18,23.26331270309599,0.9852941176470589,1.2305489589734668,Male,Top
0,0,5,4.0,10.0,167.64,57.606184,162.56,20.498109223950312,0.9696969696969698,1.0694369896120874,Female,
0,7,4,9.0,18.0,165.1,59.420552,157.48,21.799299361912333,0.9538461538461538,1.1514627464248397,Female,Bottom
1,5,3,11.0,12.0,187.96,70.30676,190.5,19.90060189031992,1.0135135135135134,1.1564572169162681,Male,Bottom
1,5,6,22.0,37.0,180.34,76.203456,180.34,23.43098453306607,1.0,1.288700816928828,Male,Bottom
1,8,6,15.0,21.0,187.96,82.100152,194.31,23.238767368696166,1.0337837837837838,1.1827036812307,Male,Top
1,8,3,14.0,30.0,177.8,74.84268,185.42,23.67477265566776,1.0428571428571427,1.187059041712563,Male,Top
1,0,5,15.0,31.0,175.26,69.853168,175.26,22.741572557289203,1.0,1.214736144823095,Male,
1,8,6,15.0,24.0,170.18,65.77084,177.8,22.709958986413852,1.0447761194029852,1.2280645951914253,Male,Top
1,11,5,19.0,33.0,182.88,76.203456,187.96,22.784643717435586,1.027777777777778,1.2493325237112605,Male,Top
0,4,4,10.0,30.0,157.48,54.43104,157.48,21.948043896087793,1.0,1.1837187016819812,Female,Bottom
0,7,6,12.0,18.0,165.1,54.43104,162.56,19.96882384297313,0.9846153846153847,1.2204624420183776,Female,Bottom
0,0,5,2.0,9.0,187.96,72.57472,190.5,20.542556790007662,1.0135135135135134,1.0275578052522971,Female,
1,8,3,10.0,22.0,162.56,58.96696,162.56,22.31420185496621,1.0,1.1695864938602907,Male,Top
1,0,4,10.0,19.0,182.88,83.91452,185.42,25.09023266503323,1.0138888888888888,1.1191688875775014,Male,
1,9,5,15.0,26.0,182.88,72.57472,182.88,21.699660683271983,1.0,1.206683539392229,Male,Top
0,5,3,0.0,0.0,170.18,63.50288,162.56,21.92685695239958,0.9552238805970149,1.0,Female,Bottom
1,11,4,20.0,20.0,170.18,50.802304,177.8,17.541485561919664,1.0447761194029852,1.3936829321756745,Male,Top
0,4,2,4.0,4.0,160.02,48.987936,160.02,19.13112941872142,1.0,1.0816527563031029,Female,Bottom
1,3,3,9.0,22.0,172.72,72.57472,175.26,24.327647271211493,1.0147058823529411,1.1240101236353375,Male,Bottom
1,9,6,14.0,22.0,165.1,61.23492,170.18,22.464926823344772,1.0307692307692309,1.228627717648688,Male,Top
1,4,2,13.0,22.0,172.72,71.667536,182.88,24.02355168032135,1.0588235294117647,1.1813931484961335,Male,Bottom
0,4,0,16.0,39.0,157.48,53.977448,160.02,21.765143530287062,1.0161290322580647,1.2964200901087433,Female,Bottom
1,11,6,21.0,36.0,180.34,68.945984,193.04,21.199462196583585,1.0704225352112675,1.3045862685780218,Male,Top
1,7,3,14.0,34.0,177.8,74.84268,182.88,23.67477265566776,1.0285714285714285,1.187059041712563,Male,Bottom
1,11,6,22.0,30.0,175.26,67.585208,177.8,22.00320981192267,1.0144927536231885,1.325515015060692,Male,Top
1,0,5,27.0,50.0,179.07,83.007336,186.69,25.886349403602683,1.0425531914893618,1.3252724554369508,Male,
1,4,2,20.0,45.0,177.8,74.389088,182.88,23.531289185027347,1.0285714285714285,1.2688566366077778,Male,Bottom
1,5,3,14.0,29.0,175.26,70.760352,180.34,23.036917655435815,1.028985507246377,1.1978509095036725,Male,Bottom
1,7,6,15.0,30.0,172.72,73.935496,182.88,24.78379065754671,1.0588235294117647,1.2028795478696728,Male,Bottom
1,5,6,12.0,26.0,172.72,67.131616,177.8,22.50307372587063,1.0294117647058825,1.1787533313662522,Male,Bottom
1,5,6,16.0,28.0,172.72,62.142104,172.72,20.830547975974845,1.0,1.2574743848389813,Male,Bottom
1,1,2,14.0,30.0,175.26,70.30676,182.88,22.88924510636251,1.0434782608695652,1.1991273669843412,Male,Bottom
0,6,6,11.0,19.0,165.1,62.595696,160.02,22.964147419419096,0.9692307692307693,1.1757309320436347,Female,Bottom
1,0,3,22.0,28.0,185.42,70.760352,186.69,20.581490890885707,1.0068493150684932,1.3109085720771994,Male,
0,8,4,15.0,30.0,157.48,51.255896,154.94,20.66774133548267,0.9838709677419355,1.2926492593164307,Female,Top
1,0,6,27.0,75.0,172.72,74.84268,170.18,25.087886248436856,0.9852941176470589,1.3607567233028,Male,
0,3,2,2.0,30.0,157.48,58.96696,157.48,23.77704755409511,1.0,1.0339172987720582,Female,Bottom
0,7,4,8.0,8.0,173.99,65.77084,175.26,21.72625198785482,1.0072992700729926,1.1216344507687601,Female,Bottom
1,7,6,18.0,31.0,170.18,65.317248,175.26,22.553338579610998,1.0298507462686566,1.275578052522972,Male,Bottom
1,4,2,11.0,15.0,187.96,65.77084,193.04,18.616692090944444,1.027027027027027,1.1672473698070451,Male,Bottom
0,6,3,6.0,7.0,154.94,52.16308,152.4,21.728819055595654,0.9836065573770493,1.115023882792197,Female,Bottom
1,9,3,22.0,34.0,170.18,65.77084,170.18,22.709958986413852,1.0,1.3344947396140903,Male,Top
0,5,5,6.0,20.0,187.96,72.57472,190.5,20.542556790007662,1.0135135135135134,1.0826734157568916,Female,Bottom
0,4,6,7.0,15.0,160.02,56.699,162.56,22.142510901297943,1.0158730158730158,1.1234589675302915,Female,Bottom
1,6,6,28.0,43.0,175.26,69.399576,177.8,22.593900008215893,1.0144927536231885,1.4034606782035672,Male,Bottom
1,9,5,21.0,53.0,167.64,64.410064,172.72,22.91914574646413,1.0303030303030303,1.3260360058018261,Male,Top
0,0,6,2.0,10.0,175.26,66.224432,172.72,21.560192164702748,0.9855072463768116,1.0302003345230655,Female,
1,6,3,10.0,25.0,182.88,88.45044,190.5,26.44646145773773,1.0416666666666667,1.1130576625735271,Male,Bottom
1,9,6,22.0,37.0,175.26,73.481904,177.8,23.922952949875654,1.0144927536231885,1.2993934397780438,Male,Top
0,4,3,11.0,18.0,170.18,67.585208,180.34,23.336440613625264,1.0597014925373134,1.162757507530346,Female,Bottom
0,1,1,3.0,8.0,160.02,53.977448,165.1,21.079670378035644,1.0317460317460316,1.0555787668953893,Female,Bottom
1,3,3,9.0,17.0,175.26,72.57472,185.42,23.627607851729042,1.0579710144927537,1.1240101236353375,Male,Bottom
0,4,6,8.0,25.0,170.18,63.50288,172.72,21.92685695239958,1.0149253731343284,1.125978538296216,Female,Bottom
0,0,5,3.0,8.0,175.26,68.0388,182.88,22.150882360995976,1.0434782608695652,1.0440924884036755,Female,
1,12,6,16.0,15.0,180.34,71.667536,190.5,22.036283072764515,1.056338028169014,1.2232531058413951,Male,Top
1,0,1,13.0,19.0,176.53,71.213944,177.8,22.85219894698368,1.0071942446043165,1.1825485188687204,Male,
1,7,3,13.0,30.0,184.15,79.3786,191.77,23.407767148471276,1.0413793103448277,1.1637720997850807,Male,Bottom
0,4,4,13.0,30.0,172.72,64.863656,172.72,21.742834748645276,1.0,1.2004204018348887,Female,Bottom
0,0,3,13.0,23.0,162.56,55.791816,165.1,21.112667908929566,1.015625,1.2330090850600741,Female,
1,5,5,18.0,39.0,175.26,71.213944,173.99,23.18459020450912,0.9927536231884059,1.2527594876643822,Male,Bottom
1,7,4,17.0,45.0,177.038,59.874144,177.8,19.103209041046505,1.0043041606886658,1.2839289025994258,Male,Bottom
1,7,3,11.0,26.0,177.8,74.84268,187.96,23.67477265566776,1.0571428571428572,1.146974961345585,Male,Bottom
1,8,4,22.0,40.0,175.006,61.23492,175.006,19.993704897957254,1.0,1.3592721277336526,Male,Top
1,10,6,15.0,27.0,180.34,65.77084,180.34,20.223171174372503,1.0,1.2280645951914253,Male,Top
1,6,6,17.0,36.0,180.34,73.481904,180.34,22.594163656885137,1.0,1.2313494761921249,Male,Bottom
0,0,6,5.0,29.0,177.8,73.935496,172.72,23.38780571438694,0.9714285714285713,1.0676265159565577,Female,
0,6,2,15.0,33.0,154.94,45.3592,160.02,18.89462526573535,1.0327868852459017,1.3306936630275665,Female,Bottom
1,5,2,15.0,31.0,182.88,79.3786,187.96,23.734003872328735,1.027777777777778,1.1889678074443237,Male,Bottom
1,0,4,17.0,26.0,172.72,69.399576,177.8,23.26331270309599,1.0294117647058825,1.2449582689093086,Male,
1,9,5,16.0,31.0,179.07,79.3786,193.04,24.754705713827708,1.0780141843971631,1.2015656612739454,Male,Top
1,6,6,8.0,12.0,177.8,81.64656,185.42,25.827024715273918,1.0428571428571427,1.0979833075637235,Male,Bottom
1,4,4,12.0,15.0,177.8,70.30676,172.72,22.239937949263652,0.9714285714285713,1.1706806002722925,Male,Bottom
1,6,3,15.0,21.0,190.5,68.0388,193.04,18.748506830346994,1.0133333333333332,1.2204624420183778,Male,Bottom
1,5,2,10.0,30.0,175.26,72.57472,184.15,23.627607851729042,1.0507246376811594,1.137789026261486,Male,Bottom
0,5,4,5.0,20.0,162.56,53.070264,167.64,20.08278166946959,1.03125,1.0942147188112725,Female,Bottom
1,9,6,19.0,37.0,182.88,71.667536,182.88,21.428414924731083,1.0,1.2651130631866567,Male,Top
1,6,4,14.0,23.0,187.96,78.017824,187.96,22.083248549258236,1.0,1.1794461737358888,Male,Bottom
1,6,4,14.0,23.0,187.96,78.017824,187.96,22.083248549258236,1.0,1.1794461737358888,Male,Bottom
0,8,6,26.0,53.0,162.56,52.16308,165.1,19.739486256316262,1.015625,1.4984368254328542,Female,Top
0,8,6,26.0,53.0,162.56,52.16308,165.1,19.739486256316262,1.015625,1.4984368254328542,Female,Top
1,7,6,16.0,36.0,172.72,72.57472,182.88,24.327647271211493,1.0588235294117647,1.2204624420183778,Male,Bottom
1,7,6,16.0,36.0,172.72,72.57472,182.88,24.327647271211493,1.0588235294117647,1.2204624420183778,Male,Bottom
0,5,3,10.0,16.0,162.56,53.070264,165.735,20.08278166946959,1.01953125,1.188429437622545,Female,Bottom
0,5,3,10.0,16.0,162.56,53.070264,165.735,20.08278166946959,1.01953125,1.188429437622545,Female,Bottom
1,7,4,10.0,21.0,167.64,64.863656,167.64,23.080548181298386,1.0,1.1541695398729914,Male,Bottom
1,7,4,10.0,21.0,167.64,64.863656,167.64,23.080548181298386,1.0,1.1541695398729914,Male,Bottom
1,10,6,14.0,31.0,174.625,66.224432,179.705,21.71727865571433,1.029090909090909,1.211402341661458,Male,Top
1,10,6,14.0,31.0,174.625,66.224432,179.705,21.71727865571433,1.029090909090909,1.211402341661458,Male,Top
0,0,6,8.0,13.0,157.48,52.16308,157.48,21.033542067084134,1.0,1.1533651770562627,Female,
1,10,6,23.0,43.0,172.72,66.678024,172.72,22.35102593042556,1.0,1.3449412358110673,Male,Top
1,8,4,19.0,28.0,187.96,84.821704,198.12,24.00911324832145,1.054054054054054,1.2239992726389934,Male,Top
1,7,6,50.0,90.0,187.96,81.64656,187.96,23.110376388758617,1.0,1.6123956722732715,Male,Bottom
1,1,4,6.0,13.0,185.42,90.7184,185.42,26.386526783186806,1.0,1.0661387326055134,Male,Bottom
1,6,6,18.0,35.0,180.34,67.131616,182.88,20.641581612462964,1.0140845070422535,1.2681299970493785,Male,Bottom
0,0,5,2.0,4.0,175.26,59.420552,182.88,19.34510392860315,1.0434782608695652,1.0336583880944088,Female,
0,0,5,2.0,4.0,175.26,59.420552,182.88,19.34510392860315,1.0434782608695652,1.0336583880944088,Female,
0,0,5,12.0,37.0,166.37,55.791816,170.18,20.15674791794779,1.0229007633587786,1.2150853092862222,Female,
1,6,5,16.0,23.0,185.42,77.11064,185.42,22.428547765708785,1.0,1.2074940630761202,Male,Bottom
1,4,6,16.0,17.0,181.61,72.57472,190.5,22.00421360107232,1.048951048951049,1.2204624420183778,Male,Bottom
0,3,6,8.0,11.0,168.91,54.43104,170.18,19.078134600387013,1.0075187969924813,1.146974961345585,Female,Bottom
1,7,4,13.0,36.0,177.8,74.84268,182.88,23.67477265566776,1.0285714285714285,1.173697681590237,Male,Bottom
1,0,3,25.0,29.0,185.42,71.213944,187.96,20.71342352480164,1.0136986301369864,1.3510548439783086,Male,
0,7,5,10.0,10.0,173.99,65.77084,176.784,21.72625198785482,1.0160583941605839,1.1520430634609502,Female,Bottom
0,0,4,13.0,25.0,162.56,53.523856,168.91,20.254429376046254,1.0390625,1.2428823513761786,Female,
1,0,4,7.0,20.0,177.8,77.11064,177.8,24.392190008869814,1.0,1.0907786525958025,Male,
0,1,3,2.0,12.0,175.26,80.285784,172.72,26.138041185975254,0.9855072463768116,1.0249110103975567,Female,Bottom
0,0,5,9.0,11.0,175.26,64.410064,170.18,20.969501968409528,0.9710144927536233,1.1397297167722111,Female,
1,4,6,20.0,53.0,167.64,62.142104,175.26,22.11213357229286,1.0454545454545454,1.3218429810487267,Male,Bottom
1,7,6,14.0,17.0,172.72,75.749864,172.72,25.391981839327,1.0,1.184818813668101,Male,Bottom
1,6,2,16.0,19.0,172.72,61.23492,172.72,20.5264523850847,1.0,1.2612888201699293,Male,Bottom
0,5,5,4.0,19.0,172.72,54.43104,182.88,18.24573545340862,1.0588235294117647,1.0734874806727925,Female,Bottom
1,6,1,17.0,43.0,190.5,81.192968,190.5,22.373218150880746,1.0,1.2093777382297441,Male,Bottom
0,7,5,11.0,10.0,167.64,58.059776,165.1,20.659511658784567,0.9848484848484849,1.1894599111095434,Female,Bottom
0,8,3,10.0,10.0,165.1,58.96696,170.18,21.632892496554224,1.0307692307692309,1.1695864938602907,Female,Top
1,11,6,24.0,43.0,175.26,60.781328,175.26,19.788121575823073,1.0,1.3948581051075422,Male,Top
1,7,4,28.0,32.0,187.96,78.925008,193.04,22.34003050913333,1.027027027027027,1.3547671480755503,Male,Bottom
1,9,3,21.0,29.0,172.72,67.585208,175.26,22.655121521315703,1.0147058823529411,1.3107188780124788,Male,Top
1,9,6,24.0,35.0,176.53,65.77084,176.53,21.10553405931614,1.0,1.3649033523062803,Male,Top
1,0,2,9.0,26.0,175.26,69.853168,180.34,22.741572557289203,1.028985507246377,1.128841686893857,Male,
0,5,2,10.0,2.0,177.8,70.30676,177.8,22.239937949263652,1.0,1.1422338335602438,Female,Bottom
1,4,2,40.0,60.0,170.18,68.0388,170.18,23.49306102042812,1.0,1.5878998453823407,Male,Bottom
1,9,3,30.0,50.0,181.61,63.50288,184.15,19.253686900938277,1.013986013986014,1.4724195186108096,Male,Top
0,4,2,9.0,15.0,167.64,61.688512,162.56,21.950731137458604,0.9696969696969698,1.145894263100397,Female,Bottom
1,4,2,16.0,51.0,170.18,66.678024,175.26,23.023199800019558,1.0298507462686566,1.2399591205642206,Male,Bottom
1,0,6,16.0,32.0,177.8,68.945984,182.88,21.80948753734242,1.0285714285714285,1.2320657284403977,Male,
0,7,3,6.0,12.0,165.1,48.987936,165.1,17.971941458675815,1.0,1.1224791344546543,Female,Bottom
1,9,1,26.0,43.0,172.72,64.863656,203.2,21.742834748645276,1.1764705882352942,1.4008408036697777,Male,Top
1,10,5,19.0,37.0,177.8,71.667536,177.8,22.670388361184884,1.0,1.2651130631866567,Male,Top
1,8,3,15.0,25.0,180.34,66.678024,185.42,20.502111466432808,1.028169014084507,1.224961675528957,Male,Top
0,3,3,9.0,20.0,172.72,63.50288,167.64,21.28669136231006,0.9705882352941175,1.141725855583243,Female,Bottom
1,1,3,8.0,30.0,180.34,86.18248,182.88,26.49932774572948,1.0140845070422535,1.092826291376159,Male,Bottom
0,0,6,4.0,22.0,177.8,74.389088,177.8,23.531289185027347,1.0,1.0537713273215557,Female,
1,0,6,16.0,15.0,165.1,60.781328,170.18,22.29851995798666,1.0307692307692309,1.2632387367383615,Male,
1,0,6,25.0,39.0,177.8,76.657048,182.88,24.248706538229403,1.0285714285714285,1.326127872808251,Male,
1,11,6,24.0,31.0,175.26,65.77084,185.42,21.412519615629446,1.0579710144927537,1.3649033523062803,Male,Top
1,12,6,21.0,30.0,170.18,67.131616,177.8,23.179820206822413,1.0447761194029852,1.3128183298909415,Male,Top
0,5,4,11.0,29.0,158.75,47.62716,156.845,18.898494884989773,0.988,1.2309606535430624,Female,Bottom
1,7,6,15.0,29.0,182.88,77.11064,190.5,23.055889475976485,1.0416666666666667,1.1945256841338627,Male,Bottom
1,7,3,19.0,31.0,177.8,79.3786,185.42,25.109607362071866,1.0428571428571427,1.23935922276281,Male,Bottom
1,7,4,24.0,70.0,170.18,57.606184,173.99,19.890791663962474,1.0223880597014925,1.4166219376725249,Male,Bottom
1,4,2,17.0,40.0,180.34,74.84268,175.26,23.0125740949756,0.9718309859154929,1.2271431220795408,Male,Bottom
0,3,4,4.0,10.0,157.48,49.89512,160.02,20.119040238080476,1.0161290322580647,1.0801681607339555,Female,Bottom
1,5,3,14.0,24.0,177.8,58.96696,182.88,18.652851183253386,1.0285714285714285,1.2374210914044068,Male,Bottom
1,3,5,13.0,29.0,168.91,64.863656,175.26,22.73477706546119,1.037593984962406,1.2004204018348887,Male,Bottom
1,8,3,25.0,25.0,172.72,64.410064,177.8,21.590786953200205,1.0294117647058825,1.3881381021450312,Male,Top
1,5,2,9.0,21.0,167.64,57.606184,165.1,20.498109223950312,0.9848484848484849,1.1562332266271969,Male,Bottom
1,6,4,10.0,25.0,190.5,77.11064,198.12,21.24830774105993,1.04,1.129683789422575,Male,Bottom
1,10,5,26.0,45.0,182.88,77.11064,190.5,23.055889475976485,1.0416666666666667,1.3371778524986955,Male,Top
1,0,2,9.0,16.0,184.023,73.935496,184.023,21.832766892470712,1.0,1.1217277287218037,Male,
0,8,5,12.0,33.0,157.48,53.070264,154.94,21.3993427986856,0.9838709677419355,1.2261153251470542,Female,Top
1,0,4,23.0,60.0,179.07,72.57472,176.53,22.632873795499616,0.9858156028368795,1.316914760401418,Male,
1,4,3,11.0,27.0,172.72,71.667536,175.26,24.02355168032135,1.0147058823529411,1.1534865102659593,Male,Bottom
